in s,C1 in V
-2.41108E-04,8.291E-01
-2.41103E-04,8.291E-01
-2.41098E-04,8.584E-01
-2.41093E-04,7.998E-01
-2.41088E-04,8.389E-01
-2.41082E-04,7.900E-01
-2.41077E-04,8.486E-01
-2.41072E-04,7.998E-01
-2.41067E-04,8.193E-01
-2.41062E-04,7.998E-01
-2.41056E-04,8.779E-01
-2.41051E-04,8.291E-01
-2.41046E-04,8.584E-01
-2.41041E-04,8.584E-01
-2.41036E-04,8.975E-01
-2.41030E-04,8.779E-01
-2.41025E-04,8.975E-01
-2.41020E-04,9.268E-01
-2.41015E-04,9.756E-01
-2.41010E-04,9.463E-01
-2.41004E-04,9.951E-01
-2.40999E-04,1.024E+00
-2.40994E-04,1.073E+00
-2.40989E-04,1.054E+00
-2.40984E-04,1.103E+00
-2.40978E-04,1.103E+00
-2.40973E-04,1.161E+00
-2.40968E-04,1.161E+00
-2.40963E-04,1.229E+00
-2.40958E-04,1.200E+00
-2.40952E-04,1.317E+00
-2.40947E-04,1.288E+00
-2.40942E-04,1.298E+00
-2.40937E-04,1.327E+00
-2.40932E-04,1.376E+00
-2.40926E-04,1.405E+00
-2.40921E-04,1.444E+00
-2.40916E-04,1.464E+00
-2.40911E-04,1.503E+00
-2.40906E-04,1.522E+00
-2.40900E-04,1.542E+00
-2.40895E-04,1.581E+00
-2.40890E-04,1.630E+00
-2.40885E-04,1.591E+00
-2.40880E-04,1.669E+00
-2.40874E-04,1.659E+00
-2.40869E-04,1.718E+00
-2.40864E-04,1.679E+00
-2.40859E-04,1.747E+00
-2.40854E-04,1.718E+00
-2.40848E-04,1.796E+00
-2.40843E-04,1.747E+00
-2.40838E-04,1.786E+00
-2.40833E-04,1.767E+00
-2.40828E-04,1.815E+00
-2.40822E-04,1.786E+00
-2.40817E-04,1.825E+00
-2.40812E-04,1.786E+00
-2.40807E-04,1.854E+00
-2.40802E-04,1.806E+00
-2.40796E-04,1.806E+00
-2.40791E-04,1.786E+00
-2.40786E-04,1.835E+00
-2.40781E-04,1.776E+00
-2.40776E-04,1.796E+00
-2.40770E-04,1.776E+00
-2.40765E-04,1.786E+00
-2.40760E-04,1.747E+00
-2.40755E-04,1.747E+00
-2.40750E-04,1.688E+00
-2.40744E-04,1.718E+00
-2.40739E-04,1.659E+00
-2.40734E-04,1.659E+00
-2.40729E-04,1.630E+00
-2.40724E-04,1.640E+00
-2.40718E-04,1.571E+00
-2.40713E-04,1.552E+00
-2.40708E-04,1.542E+00
-2.40703E-04,1.542E+00
-2.40698E-04,1.474E+00
-2.40692E-04,1.454E+00
-2.40687E-04,1.425E+00
-2.40682E-04,1.435E+00
-2.40677E-04,1.386E+00
-2.40672E-04,1.366E+00
-2.40666E-04,1.356E+00
-2.40661E-04,1.356E+00
-2.40656E-04,1.278E+00
-2.40651E-04,1.278E+00
-2.40646E-04,1.259E+00
-2.40640E-04,1.259E+00
-2.40635E-04,1.210E+00
-2.40630E-04,1.229E+00
-2.40625E-04,1.142E+00
-2.40620E-04,1.210E+00
-2.40614E-04,1.112E+00
-2.40609E-04,1.093E+00
-2.40604E-04,1.112E+00
-2.40599E-04,1.112E+00
-2.40594E-04,1.054E+00
-2.40588E-04,1.073E+00
-2.40583E-04,1.083E+00
-2.40578E-04,1.103E+00
-2.40573E-04,1.034E+00
-2.40568E-04,1.073E+00
-2.40562E-04,1.083E+00
-2.40557E-04,1.054E+00
-2.40552E-04,1.024E+00
-2.40547E-04,1.083E+00
-2.40542E-04,1.063E+00
-2.40536E-04,1.083E+00
-2.40531E-04,1.063E+00
-2.40526E-04,1.073E+00
-2.40521E-04,1.083E+00
-2.40516E-04,1.112E+00
-2.40510E-04,1.112E+00
-2.40505E-04,1.132E+00
-2.40500E-04,1.132E+00
-2.40495E-04,1.171E+00
-2.40490E-04,1.142E+00
-2.40484E-04,1.200E+00
-2.40479E-04,1.190E+00
-2.40474E-04,1.249E+00
-2.40469E-04,1.181E+00
-2.40464E-04,1.278E+00
-2.40458E-04,1.249E+00
-2.40453E-04,1.308E+00
-2.40448E-04,1.288E+00
-2.40443E-04,1.327E+00
-2.40438E-04,1.298E+00
-2.40432E-04,1.366E+00
-2.40427E-04,1.327E+00
-2.40422E-04,1.386E+00
-2.40417E-04,1.356E+00
-2.40412E-04,1.415E+00
-2.40406E-04,1.405E+00
-2.40401E-04,1.405E+00
-2.40396E-04,1.405E+00
-2.40391E-04,1.493E+00
-2.40386E-04,1.464E+00
-2.40380E-04,1.503E+00
-2.40375E-04,1.474E+00
-2.40370E-04,1.503E+00
-2.40365E-04,1.493E+00
-2.40360E-04,1.522E+00
-2.40354E-04,1.503E+00
-2.40349E-04,1.532E+00
-2.40344E-04,1.503E+00
-2.40339E-04,1.513E+00
-2.40334E-04,1.493E+00
-2.40328E-04,1.571E+00
-2.40323E-04,1.474E+00
-2.40318E-04,1.513E+00
-2.40313E-04,1.483E+00
-2.40308E-04,1.532E+00
-2.40302E-04,1.503E+00
-2.40297E-04,1.532E+00
-2.40292E-04,1.464E+00
-2.40287E-04,1.483E+00
-2.40282E-04,1.454E+00
-2.40276E-04,1.454E+00
-2.40271E-04,1.444E+00
-2.40266E-04,1.454E+00
-2.40261E-04,1.405E+00
-2.40256E-04,1.454E+00
-2.40250E-04,1.396E+00
-2.40245E-04,1.415E+00
-2.40240E-04,1.366E+00
-2.40235E-04,1.366E+00
-2.40230E-04,1.356E+00
-2.40224E-04,1.356E+00
-2.40219E-04,1.337E+00
-2.40214E-04,1.347E+00
-2.40209E-04,1.298E+00
-2.40204E-04,1.347E+00
-2.40198E-04,1.278E+00
-2.40193E-04,1.298E+00
-2.40188E-04,1.278E+00
-2.40183E-04,1.347E+00
-2.40178E-04,1.269E+00
-2.40172E-04,1.259E+00
-2.40167E-04,1.239E+00
-2.40162E-04,1.269E+00
-2.40157E-04,1.239E+00
-2.40152E-04,1.259E+00
-2.40146E-04,1.269E+00
-2.40141E-04,1.278E+00
-2.40136E-04,1.229E+00
-2.40131E-04,1.269E+00
-2.40126E-04,1.249E+00
-2.40120E-04,1.308E+00
-2.40115E-04,1.259E+00
-2.40110E-04,1.317E+00
-2.40105E-04,1.347E+00
-2.40100E-04,1.337E+00
-2.40094E-04,1.308E+00
-2.40089E-04,1.327E+00
-2.40084E-04,1.327E+00
-2.40079E-04,1.415E+00
-2.40074E-04,1.386E+00
-2.40068E-04,1.396E+00
-2.40063E-04,1.435E+00
-2.40058E-04,1.464E+00
-2.40053E-04,1.464E+00
-2.40048E-04,1.464E+00
-2.40042E-04,1.483E+00
-2.40037E-04,1.562E+00
-2.40032E-04,1.522E+00
-2.40027E-04,1.591E+00
-2.40022E-04,1.571E+00
-2.40016E-04,1.620E+00
-2.40011E-04,1.640E+00
-2.40006E-04,1.679E+00
-2.40001E-04,1.669E+00
-2.39996E-04,1.718E+00
-2.39990E-04,1.708E+00
-2.39985E-04,1.737E+00
-2.39980E-04,1.737E+00
-2.39975E-04,1.767E+00
-2.39970E-04,1.767E+00
-2.39964E-04,1.825E+00
-2.39959E-04,1.815E+00
-2.39954E-04,1.864E+00
-2.39949E-04,1.854E+00
-2.39944E-04,1.884E+00
-2.39938E-04,1.864E+00
-2.39933E-04,1.913E+00
-2.39928E-04,1.903E+00
-2.39923E-04,1.923E+00
-2.39918E-04,1.952E+00
-2.39912E-04,1.952E+00
-2.39907E-04,1.923E+00
-2.39902E-04,1.962E+00
-2.39897E-04,1.913E+00
-2.39892E-04,1.952E+00
-2.39886E-04,1.913E+00
-2.39881E-04,1.942E+00
-2.39876E-04,1.923E+00
-2.39871E-04,1.972E+00
-2.39866E-04,1.913E+00
-2.39860E-04,1.923E+00
-2.39855E-04,1.913E+00
-2.39850E-04,1.933E+00
-2.39845E-04,1.864E+00
-2.39840E-04,1.884E+00
-2.39834E-04,1.864E+00
-2.39829E-04,1.894E+00
-2.39824E-04,1.806E+00
-2.39819E-04,1.806E+00
-2.39814E-04,1.776E+00
-2.39808E-04,1.786E+00
-2.39803E-04,1.747E+00
-2.39798E-04,1.728E+00
-2.39793E-04,1.718E+00
-2.39788E-04,1.688E+00
-2.39782E-04,1.659E+00
-2.39777E-04,1.669E+00
-2.39772E-04,1.620E+00
-2.39767E-04,1.640E+00
-2.39762E-04,1.552E+00
-2.39756E-04,1.552E+00
-2.39751E-04,1.532E+00
-2.39746E-04,1.513E+00
-2.39741E-04,1.474E+00
-2.39736E-04,1.464E+00
-2.39730E-04,1.454E+00
-2.39725E-04,1.444E+00
-2.39720E-04,1.396E+00
-2.39715E-04,1.405E+00
-2.39710E-04,1.376E+00
-2.39704E-04,1.425E+00
-2.39699E-04,1.347E+00
-2.39694E-04,1.356E+00
-2.39689E-04,1.337E+00
-2.39684E-04,1.347E+00
-2.39678E-04,1.308E+00
-2.39673E-04,1.298E+00
-2.39668E-04,1.288E+00
-2.39663E-04,1.317E+00
-2.39658E-04,1.259E+00
-2.39652E-04,1.298E+00
-2.39647E-04,1.278E+00
-2.39642E-04,1.308E+00
-2.39637E-04,1.308E+00
-2.39632E-04,1.317E+00
-2.39626E-04,1.298E+00
-2.39621E-04,1.347E+00
-2.39616E-04,1.317E+00
-2.39611E-04,1.337E+00
-2.39606E-04,1.356E+00
-2.39600E-04,1.415E+00
-2.39595E-04,1.347E+00
-2.39590E-04,1.415E+00
-2.39585E-04,1.396E+00
-2.39580E-04,1.483E+00
-2.39574E-04,1.435E+00
-2.39569E-04,1.503E+00
-2.39564E-04,1.522E+00
-2.39559E-04,1.542E+00
-2.39554E-04,1.552E+00
-2.39548E-04,1.649E+00
-2.39543E-04,1.620E+00
-2.39538E-04,1.669E+00
-2.39533E-04,1.659E+00
-2.39528E-04,1.718E+00
-2.39522E-04,1.718E+00
-2.39517E-04,1.806E+00
-2.39512E-04,1.796E+00
-2.39507E-04,1.845E+00
-2.39502E-04,1.854E+00
-2.39496E-04,1.923E+00
-2.39491E-04,1.894E+00
-2.39486E-04,1.942E+00
-2.39481E-04,1.962E+00
-2.39476E-04,2.021E+00
-2.39470E-04,2.021E+00
-2.39465E-04,2.069E+00
-2.39460E-04,2.060E+00
-2.39455E-04,2.147E+00
-2.39450E-04,2.118E+00
-2.39444E-04,2.187E+00
-2.39439E-04,2.187E+00
-2.39434E-04,2.196E+00
-2.39429E-04,2.177E+00
-2.39424E-04,2.226E+00
-2.39418E-04,2.235E+00
-2.39413E-04,2.274E+00
-2.39408E-04,2.245E+00
-2.39403E-04,2.284E+00
-2.39398E-04,2.284E+00
-2.39392E-04,2.284E+00
-2.39387E-04,2.265E+00
-2.39382E-04,2.294E+00
-2.39377E-04,2.284E+00
-2.39372E-04,2.313E+00
-2.39366E-04,2.284E+00
-2.39361E-04,2.284E+00
-2.39356E-04,2.284E+00
-2.39351E-04,2.304E+00
-2.39346E-04,2.255E+00
-2.39340E-04,2.255E+00
-2.39335E-04,2.245E+00
-2.39330E-04,2.255E+00
-2.39325E-04,2.196E+00
-2.39320E-04,2.206E+00
-2.39314E-04,2.177E+00
-2.39309E-04,2.196E+00
-2.39304E-04,2.108E+00
-2.39299E-04,2.138E+00
-2.39294E-04,2.089E+00
-2.39288E-04,2.108E+00
-2.39283E-04,2.040E+00
-2.39278E-04,2.011E+00
-2.39273E-04,1.962E+00
-2.39268E-04,1.962E+00
-2.39262E-04,1.923E+00
-2.39257E-04,1.952E+00
-2.39252E-04,1.864E+00
-2.39247E-04,1.894E+00
-2.39242E-04,1.815E+00
-2.39236E-04,1.825E+00
-2.39231E-04,1.776E+00
-2.39226E-04,1.757E+00
-2.39221E-04,1.698E+00
-2.39216E-04,1.708E+00
-2.39210E-04,1.679E+00
-2.39205E-04,1.679E+00
-2.39200E-04,1.610E+00
-2.39195E-04,1.601E+00
-2.39190E-04,1.552E+00
-2.39184E-04,1.571E+00
-2.39179E-04,1.503E+00
-2.39174E-04,1.493E+00
-2.39169E-04,1.464E+00
-2.39164E-04,1.483E+00
-2.39158E-04,1.405E+00
-2.39153E-04,1.425E+00
-2.39148E-04,1.425E+00
-2.39143E-04,1.444E+00
-2.39138E-04,1.347E+00
-2.39132E-04,1.376E+00
-2.39127E-04,1.356E+00
-2.39122E-04,1.425E+00
-2.39117E-04,1.347E+00
-2.39112E-04,1.356E+00
-2.39106E-04,1.317E+00
-2.39101E-04,1.347E+00
-2.39096E-04,1.337E+00
-2.39091E-04,1.327E+00
-2.39086E-04,1.337E+00
-2.39080E-04,1.366E+00
-2.39075E-04,1.308E+00
-2.39070E-04,1.356E+00
-2.39065E-04,1.327E+00
-2.39060E-04,1.366E+00
-2.39054E-04,1.376E+00
-2.39049E-04,1.415E+00
-2.39044E-04,1.396E+00
-2.39039E-04,1.435E+00
-2.39034E-04,1.415E+00
-2.39028E-04,1.454E+00
-2.39023E-04,1.444E+00
-2.39018E-04,1.522E+00
-2.39013E-04,1.474E+00
-2.39008E-04,1.532E+00
-2.39002E-04,1.562E+00
-2.38997E-04,1.610E+00
-2.38992E-04,1.591E+00
-2.38987E-04,1.620E+00
-2.38982E-04,1.610E+00
-2.38976E-04,1.688E+00
-2.38971E-04,1.669E+00
-2.38966E-04,1.698E+00
-2.38961E-04,1.718E+00
-2.38956E-04,1.786E+00
-2.38950E-04,1.737E+00
-2.38945E-04,1.796E+00
-2.38940E-04,1.806E+00
-2.38935E-04,1.845E+00
-2.38930E-04,1.864E+00
-2.38924E-04,1.894E+00
-2.38919E-04,1.923E+00
-2.38914E-04,1.933E+00
-2.38909E-04,1.942E+00
-2.38904E-04,1.981E+00
-2.38898E-04,1.972E+00
-2.38893E-04,2.030E+00
-2.38888E-04,2.001E+00
-2.38883E-04,2.060E+00
-2.38878E-04,2.030E+00
-2.38872E-04,2.079E+00
-2.38867E-04,2.060E+00
-2.38862E-04,2.089E+00
-2.38857E-04,2.108E+00
-2.38852E-04,2.118E+00
-2.38846E-04,2.138E+00
-2.38841E-04,2.138E+00
-2.38836E-04,2.138E+00
-2.38831E-04,2.167E+00
-2.38826E-04,2.108E+00
-2.38820E-04,2.147E+00
-2.38815E-04,2.138E+00
-2.38810E-04,2.147E+00
-2.38805E-04,2.147E+00
-2.38800E-04,2.147E+00
-2.38794E-04,2.128E+00
-2.38789E-04,2.167E+00
-2.38784E-04,2.099E+00
-2.38779E-04,2.099E+00
-2.38774E-04,2.099E+00
-2.38768E-04,2.118E+00
-2.38763E-04,2.079E+00
-2.38758E-04,2.079E+00
-2.38753E-04,2.069E+00
-2.38748E-04,2.089E+00
-2.38742E-04,2.050E+00
-2.38737E-04,2.060E+00
-2.38732E-04,2.021E+00
-2.38727E-04,2.050E+00
-2.38722E-04,1.972E+00
-2.38716E-04,2.001E+00
-2.38711E-04,1.962E+00
-2.38706E-04,1.981E+00
-2.38701E-04,1.913E+00
-2.38696E-04,1.933E+00
-2.38690E-04,1.894E+00
-2.38685E-04,1.923E+00
-2.38680E-04,1.864E+00
-2.38675E-04,1.864E+00
-2.38670E-04,1.874E+00
-2.38664E-04,1.845E+00
-2.38659E-04,1.806E+00
-2.38654E-04,1.796E+00
-2.38649E-04,1.786E+00
-2.38644E-04,1.806E+00
-2.38638E-04,1.767E+00
-2.38633E-04,1.757E+00
-2.38628E-04,1.747E+00
-2.38623E-04,1.757E+00
-2.38618E-04,1.728E+00
-2.38612E-04,1.737E+00
-2.38607E-04,1.708E+00
-2.38602E-04,1.718E+00
-2.38597E-04,1.708E+00
-2.38592E-04,1.718E+00
-2.38586E-04,1.688E+00
-2.38581E-04,1.708E+00
-2.38576E-04,1.679E+00
-2.38571E-04,1.698E+00
-2.38566E-04,1.649E+00
-2.38560E-04,1.708E+00
-2.38555E-04,1.669E+00
-2.38550E-04,1.679E+00
-2.38545E-04,1.649E+00
-2.38540E-04,1.688E+00
-2.38534E-04,1.659E+00
-2.38529E-04,1.688E+00
-2.38524E-04,1.679E+00
-2.38519E-04,1.688E+00
-2.38514E-04,1.679E+00
-2.38508E-04,1.708E+00
-2.38503E-04,1.679E+00
-2.38498E-04,1.718E+00
-2.38493E-04,1.708E+00
-2.38488E-04,1.698E+00
-2.38482E-04,1.718E+00
-2.38477E-04,1.747E+00
-2.38472E-04,1.708E+00
-2.38467E-04,1.767E+00
-2.38462E-04,1.737E+00
-2.38456E-04,1.776E+00
-2.38451E-04,1.737E+00
-2.38446E-04,1.767E+00
-2.38441E-04,1.757E+00
-2.38436E-04,1.776E+00
-2.38430E-04,1.767E+00
-2.38425E-04,1.786E+00
-2.38420E-04,1.776E+00
-2.38415E-04,1.786E+00
-2.38410E-04,1.767E+00
-2.38404E-04,1.757E+00
-2.38399E-04,1.757E+00
-2.38394E-04,1.796E+00
-2.38389E-04,1.728E+00
-2.38384E-04,1.767E+00
-2.38378E-04,1.718E+00
-2.38373E-04,1.747E+00
-2.38368E-04,1.718E+00
-2.38363E-04,1.698E+00
-2.38358E-04,1.679E+00
-2.38352E-04,1.718E+00
-2.38347E-04,1.649E+00
-2.38342E-04,1.659E+00
-2.38337E-04,1.630E+00
-2.38332E-04,1.649E+00
-2.38326E-04,1.581E+00
-2.38321E-04,1.571E+00
-2.38316E-04,1.552E+00
-2.38311E-04,1.552E+00
-2.38306E-04,1.513E+00
-2.38300E-04,1.522E+00
-2.38295E-04,1.464E+00
-2.38290E-04,1.483E+00
-2.38285E-04,1.415E+00
-2.38280E-04,1.396E+00
-2.38274E-04,1.356E+00
-2.38269E-04,1.366E+00
-2.38264E-04,1.298E+00
-2.38259E-04,1.298E+00
-2.38254E-04,1.259E+00
-2.38248E-04,1.269E+00
-2.38243E-04,1.171E+00
-2.38238E-04,1.190E+00
-2.38233E-04,1.142E+00
-2.38228E-04,1.161E+00
-2.38222E-04,1.063E+00
-2.38217E-04,1.112E+00
-2.38212E-04,1.024E+00
-2.38207E-04,1.044E+00
-2.38202E-04,9.854E-01
-2.38196E-04,9.854E-01
-2.38191E-04,9.463E-01
-2.38186E-04,9.561E-01
-2.38181E-04,8.975E-01
-2.38176E-04,9.072E-01
-2.38170E-04,8.877E-01
-2.38165E-04,8.877E-01
-2.38160E-04,8.193E-01
-2.38155E-04,8.096E-01
-2.38150E-04,8.096E-01
-2.38144E-04,7.705E-01
-2.38139E-04,7.510E-01
-2.38134E-04,7.803E-01
-2.38129E-04,7.607E-01
-2.38124E-04,7.900E-01
-2.38118E-04,7.119E-01
-2.38113E-04,7.412E-01
-2.38108E-04,7.314E-01
-2.38103E-04,7.803E-01
-2.38098E-04,7.314E-01
-2.38092E-04,7.705E-01
-2.38087E-04,7.510E-01
-2.38082E-04,7.803E-01
-2.38077E-04,7.607E-01
-2.38072E-04,7.900E-01
-2.38066E-04,7.607E-01
-2.38061E-04,7.900E-01
-2.38056E-04,7.803E-01
-2.38051E-04,8.291E-01
-2.38046E-04,8.291E-01
-2.38040E-04,9.072E-01
-2.38035E-04,8.682E-01
-2.38030E-04,9.072E-01
-2.38025E-04,8.975E-01
-2.38020E-04,9.854E-01
-2.38014E-04,9.268E-01
-2.38009E-04,9.951E-01
-2.38004E-04,1.015E+00
-2.37999E-04,1.054E+00
-2.37994E-04,1.024E+00
-2.37988E-04,1.073E+00
-2.37983E-04,1.083E+00
-2.37978E-04,1.142E+00
-2.37973E-04,1.122E+00
-2.37968E-04,1.181E+00
-2.37962E-04,1.171E+00
-2.37957E-04,1.249E+00
-2.37952E-04,1.200E+00
-2.37947E-04,1.259E+00
-2.37942E-04,1.259E+00
-2.37936E-04,1.317E+00
-2.37931E-04,1.288E+00
-2.37926E-04,1.327E+00
-2.37921E-04,1.347E+00
-2.37916E-04,1.396E+00
-2.37910E-04,1.356E+00
-2.37905E-04,1.356E+00
-2.37900E-04,1.376E+00
-2.37895E-04,1.405E+00
-2.37890E-04,1.386E+00
-2.37884E-04,1.415E+00
-2.37879E-04,1.435E+00
-2.37874E-04,1.464E+00
-2.37869E-04,1.425E+00
-2.37864E-04,1.464E+00
-2.37858E-04,1.425E+00
-2.37853E-04,1.454E+00
-2.37848E-04,1.405E+00
-2.37843E-04,1.444E+00
-2.37838E-04,1.386E+00
-2.37832E-04,1.464E+00
-2.37827E-04,1.376E+00
-2.37822E-04,1.396E+00
-2.37817E-04,1.376E+00
-2.37812E-04,1.356E+00
-2.37806E-04,1.356E+00
-2.37801E-04,1.356E+00
-2.37796E-04,1.288E+00
-2.37791E-04,1.327E+00
-2.37786E-04,1.249E+00
-2.37780E-04,1.269E+00
-2.37775E-04,1.210E+00
-2.37770E-04,1.200E+00
-2.37765E-04,1.151E+00
-2.37760E-04,1.142E+00
-2.37754E-04,1.093E+00
-2.37749E-04,1.122E+00
-2.37744E-04,1.054E+00
-2.37739E-04,1.054E+00
-2.37734E-04,9.951E-01
-2.37728E-04,1.005E+00
-2.37723E-04,9.268E-01
-2.37718E-04,9.365E-01
-2.37713E-04,8.584E-01
-2.37708E-04,8.877E-01
-2.37702E-04,7.900E-01
-2.37697E-04,8.193E-01
-2.37692E-04,7.705E-01
-2.37687E-04,7.998E-01
-2.37682E-04,7.021E-01
-2.37676E-04,7.412E-01
-2.37671E-04,6.729E-01
-2.37666E-04,7.021E-01
-2.37661E-04,6.436E-01
-2.37656E-04,6.143E-01
-2.37650E-04,5.850E-01
-2.37645E-04,6.045E-01
-2.37640E-04,5.654E-01
-2.37635E-04,5.752E-01
-2.37630E-04,5.459E-01
-2.37624E-04,5.752E-01
-2.37619E-04,5.264E-01
-2.37614E-04,5.557E-01
-2.37609E-04,5.361E-01
-2.37604E-04,5.557E-01
-2.37598E-04,4.971E-01
-2.37593E-04,5.361E-01
-2.37588E-04,5.166E-01
-2.37583E-04,5.850E-01
-2.37578E-04,5.166E-01
-2.37572E-04,5.654E-01
-2.37567E-04,5.166E-01
-2.37562E-04,6.045E-01
-2.37557E-04,5.361E-01
-2.37552E-04,5.654E-01
-2.37546E-04,5.947E-01
-2.37541E-04,6.826E-01
-2.37536E-04,6.240E-01
-2.37531E-04,6.533E-01
-2.37526E-04,6.924E-01
-2.37520E-04,7.412E-01
-2.37515E-04,7.021E-01
-2.37510E-04,7.705E-01
-2.37505E-04,7.607E-01
-2.37500E-04,8.486E-01
-2.37494E-04,8.193E-01
-2.37489E-04,8.877E-01
-2.37484E-04,8.779E-01
-2.37479E-04,9.463E-01
-2.37474E-04,9.268E-01
-2.37468E-04,9.951E-01
-2.37463E-04,9.951E-01
-2.37458E-04,1.054E+00
-2.37453E-04,1.044E+00
-2.37448E-04,1.103E+00
-2.37442E-04,1.151E+00
-2.37437E-04,1.181E+00
-2.37432E-04,1.171E+00
-2.37427E-04,1.200E+00
-2.37422E-04,1.229E+00
-2.37416E-04,1.288E+00
-2.37411E-04,1.269E+00
-2.37406E-04,1.298E+00
-2.37401E-04,1.298E+00
-2.37396E-04,1.366E+00
-2.37390E-04,1.366E+00
-2.37385E-04,1.405E+00
-2.37380E-04,1.415E+00
-2.37375E-04,1.474E+00
-2.37370E-04,1.425E+00
-2.37364E-04,1.464E+00
-2.37359E-04,1.464E+00
-2.37354E-04,1.493E+00
-2.37349E-04,1.474E+00
-2.37344E-04,1.522E+00
-2.37338E-04,1.503E+00
-2.37333E-04,1.552E+00
-2.37328E-04,1.513E+00
-2.37323E-04,1.532E+00
-2.37318E-04,1.493E+00
-2.37312E-04,1.513E+00
-2.37307E-04,1.522E+00
-2.37302E-04,1.542E+00
-2.37297E-04,1.503E+00
-2.37292E-04,1.552E+00
-2.37286E-04,1.493E+00
-2.37281E-04,1.513E+00
-2.37276E-04,1.444E+00
-2.37271E-04,1.474E+00
-2.37266E-04,1.464E+00
-2.37260E-04,1.464E+00
-2.37255E-04,1.415E+00
-2.37250E-04,1.464E+00
-2.37245E-04,1.376E+00
-2.37240E-04,1.376E+00
-2.37234E-04,1.356E+00
-2.37229E-04,1.347E+00
-2.37224E-04,1.288E+00
-2.37219E-04,1.308E+00
-2.37214E-04,1.259E+00
-2.37208E-04,1.288E+00
-2.37203E-04,1.210E+00
-2.37198E-04,1.220E+00
-2.37193E-04,1.151E+00
-2.37188E-04,1.190E+00
-2.37182E-04,1.122E+00
-2.37177E-04,1.093E+00
-2.37172E-04,1.073E+00
-2.37167E-04,1.093E+00
-2.37162E-04,9.951E-01
-2.37156E-04,1.005E+00
-2.37151E-04,9.756E-01
-2.37146E-04,9.658E-01
-2.37141E-04,9.072E-01
-2.37136E-04,9.072E-01
-2.37130E-04,8.584E-01
-2.37125E-04,9.072E-01
-2.37120E-04,8.096E-01
-2.37115E-04,8.193E-01
-2.37110E-04,7.803E-01
-2.37104E-04,8.096E-01
-2.37099E-04,7.510E-01
-2.37094E-04,7.510E-01
-2.37089E-04,7.021E-01
-2.37084E-04,7.119E-01
-2.37078E-04,6.631E-01
-2.37073E-04,6.631E-01
-2.37068E-04,6.436E-01
-2.37063E-04,6.729E-01
-2.37058E-04,6.240E-01
-2.37052E-04,6.045E-01
-2.37047E-04,5.752E-01
-2.37042E-04,5.850E-01
-2.37037E-04,5.557E-01
-2.37032E-04,5.557E-01
-2.37026E-04,5.557E-01
-2.37021E-04,5.850E-01
-2.37016E-04,5.264E-01
-2.37011E-04,5.264E-01
-2.37006E-04,5.557E-01
-2.37000E-04,5.361E-01
-2.36995E-04,5.068E-01
-2.36990E-04,5.068E-01
-2.36985E-04,4.971E-01
-2.36980E-04,5.068E-01
-2.36974E-04,4.482E-01
-2.36969E-04,5.166E-01
-2.36964E-04,4.971E-01
-2.36959E-04,5.459E-01
-2.36954E-04,5.166E-01
-2.36948E-04,5.361E-01
-2.36943E-04,5.166E-01
-2.36938E-04,5.654E-01
-2.36933E-04,4.971E-01
-2.36928E-04,5.264E-01
-2.36922E-04,5.361E-01
-2.36917E-04,5.850E-01
-2.36912E-04,5.166E-01
-2.36907E-04,5.361E-01
-2.36902E-04,5.264E-01
-2.36896E-04,5.654E-01
-2.36891E-04,5.361E-01
-2.36886E-04,5.654E-01
-2.36881E-04,5.654E-01
-2.36876E-04,6.045E-01
-2.36870E-04,5.459E-01
-2.36865E-04,5.947E-01
-2.36860E-04,5.459E-01
-2.36855E-04,6.143E-01
-2.36850E-04,5.654E-01
-2.36844E-04,6.045E-01
-2.36839E-04,6.045E-01
-2.36834E-04,6.436E-01
-2.36829E-04,5.947E-01
-2.36824E-04,6.045E-01
-2.36818E-04,6.240E-01
-2.36813E-04,6.143E-01
-2.36808E-04,5.947E-01
-2.36803E-04,6.240E-01
-2.36798E-04,6.045E-01
-2.36792E-04,6.338E-01
-2.36787E-04,5.850E-01
-2.36782E-04,6.240E-01
-2.36777E-04,5.850E-01
-2.36772E-04,6.338E-01
-2.36766E-04,6.045E-01
-2.36761E-04,5.947E-01
-2.36756E-04,6.143E-01
-2.36751E-04,6.533E-01
-2.36746E-04,5.850E-01
-2.36740E-04,6.045E-01
-2.36735E-04,5.947E-01
-2.36730E-04,6.436E-01
-2.36725E-04,5.850E-01
-2.36720E-04,6.045E-01
-2.36714E-04,5.947E-01
-2.36709E-04,6.143E-01
-2.36704E-04,5.654E-01
-2.36699E-04,5.557E-01
-2.36694E-04,5.459E-01
-2.36688E-04,5.752E-01
-2.36683E-04,5.654E-01
-2.36678E-04,5.752E-01
-2.36673E-04,5.654E-01
-2.36668E-04,5.459E-01
-2.36662E-04,4.971E-01
-2.36657E-04,5.264E-01
-2.36652E-04,4.971E-01
-2.36647E-04,5.361E-01
-2.36642E-04,4.775E-01
-2.36636E-04,5.459E-01
-2.36631E-04,4.971E-01
-2.36626E-04,5.361E-01
-2.36621E-04,4.971E-01
-2.36616E-04,5.166E-01
-2.36610E-04,4.873E-01
-2.36605E-04,4.971E-01
-2.36600E-04,4.580E-01
-2.36595E-04,4.775E-01
-2.36590E-04,4.580E-01
-2.36584E-04,4.971E-01
-2.36579E-04,4.189E-01
-2.36574E-04,4.482E-01
-2.36569E-04,4.189E-01
